date,SONO,SHLS,CD,JD,BILI,PLTR,HAE,OSCR,DQ,EXAS,FLR,M,DOYU,TTNDY,SFTBY,OLK,TRQ,QDEL,VIAC,AMC,AFRM,RLX,NGLOY,ACH,PSFE,PBR,ENB,CSCO,AMWL,SIRI,ITUB,CRWOF,WIX,FCX,BBD,EDU,INTC,INSM,OXY,JPM,TME,HBM,KGC,TDOC,CHWY,CMCSA,ZNGA,PFE,CLOV,VALE,SWN,UBER,T,TRUMY
2021-05-10 10:30:00,36.435,28.29,13.875,72.015,94.23,0,0,21.92,74.0,101.755,24.68,17.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88,143.91,69.3535,58.865,10.645,39.915,0,0,0,0,0,0
2021-05-10 10:25:00,36.91,28.28,13.8,72.13,95.4,0,0,21.962,74.65,102.185,24.625,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8895,143.6341,69.45,58.79,10.6518,39.9001,0,0,0,0,0,0
2021-05-10 10:20:00,37.0001,28.37,13.955,72.35,96.313,0,0,21.99,74.78,102.52,24.71,17.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.865,144.94,69.89,58.825,10.7,39.972,0,0,0,0,0,0
2021-05-10 10:15:00,36.91,28.26,13.965,72.335,96.165,0,0,21.97,74.5425,102.785,24.67,17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,144.73,69.4,58.865,10.69,40.0,0,0,0,0,0,0
2021-05-10 10:10:00,36.61,28.035,13.905,71.76,95.51,0,0,21.85,73.75,101.27,24.45,17.8429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8699,144.05,68.58,58.89,10.68,40.115,0,0,0,0,0,0
2021-05-10 10:05:00,36.865,27.95,13.81,71.74,95.03,0,0,21.87,73.35,101.33,24.385,17.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8599,143.52,69.02,58.84,10.7,40.2,0,0,0,0,0,0
2021-05-10 10:00:00,36.96,27.7017,13.855,71.76,95.4,0,0,21.975,73.8997,101.71,24.32,17.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,144.19,69.0172,58.8217,10.675,40.214,0,0,0,0,0,0
2021-05-10 09:55:00,36.77,27.66,13.83,71.893,95.69,0,0,22.0868,74.27,100.78,24.23,17.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9001,143.97,68.65,58.92,10.695,40.183,0,0,0,0,0,0
2021-05-10 09:50:00,37.14,27.88,13.8,72.875,97.06,0,0,22.03,74.51,102.0465,24.27,17.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,145.1,69.3999,58.805,10.755,40.117,0,0,0,0,0,0
2021-05-10 09:45:00,36.8229,27.885,13.775,72.5785,96.92,0,0,22.25,75.1,101.1697,24.3081,17.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,145.28,68.84,58.5399,10.75,40.055,0,0,0,0,0,0
2021-05-10 09:40:00,36.87,28.045,13.76,72.81,97.805,0,0,22.01,75.35,101.72,24.79,17.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,144.83,69.23,58.325,10.695,39.955,0,0,0,0,0,0
2021-05-10 09:35:00,37.0,28.195,13.76,72.9842,98.56,0,0,22.3924,77.68,101.29,24.7999,17.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,145.75,69.0801,58.27,10.7381,39.97,0,0,0,0,0,0
2021-05-10 09:20:00,37.57,,,74.31,,0,0,,76.94,,24.65,17.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83,150.25,70.8,,10.95,39.76,0,0,0,0,0,0
2021-05-10 09:15:00,38.0,,,74.39,99.65,0,0,,76.68,,24.65,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150.7601,,,10.96,39.74,0,0,0,0,0,0
2021-05-10 08:55:00,38.0,,,74.24,99.65,0,0,,,,,17.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8099,150.71,71.0,,,39.76,0,0,0,0,0,0
2021-05-10 08:50:00,38.18,,,74.26,,0,0,,,,,17.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81,150.99,71.0,,,39.76,0,0,0,0,0,0
2021-05-10 08:30:00,38.0855,,,74.2,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,39.79,0,0,0,0,0,0
2021-05-10 08:05:00,38.152,,,74.3,99.51,0,0,,76.89,,24.7,17.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81,151.2,71.0,58.16,10.99,39.74,0,0,0,0,0,0
2021-05-10 07:45:00,37.5,,,74.38,100.25,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11.0,39.74,0,0,0,0,0,0
2021-05-10 07:35:00,37.8,,,74.31,,0,0,,,,24.7,17.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79,150.7,,58.17,,39.71,0,0,0,0,0,0
2021-05-10 07:25:00,37.81,,,74.33,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,70.99,,,39.7,0,0,0,0,0,0
2021-05-10 07:20:00,37.75,,,74.34,,0,0,,,,,17.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81,,71.0,,10.97,39.74,0,0,0,0,0,0
2021-05-07 19:45:00,37.8,,,75.63,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,151.24,71.5,,10.9,39.54,0,0,0,0,0,0
2021-05-07 19:00:00,37.8,,,75.53,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10.92,39.5,0,0,0,0,0,0
2021-05-07 18:55:00,37.8,,,,101.7,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10.96,39.52,0,0,0,0,0,0
2021-05-07 18:30:00,37.9,,,75.6,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,39.49,0,0,0,0,0,0
2021-05-07 18:20:00,37.94,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,71.2,,10.96,39.53,0,0,0,0,0,0
2021-05-07 18:05:00,37.85,,,75.64,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,39.53,0,0,0,0,0,0
2021-05-07 17:40:00,37.8,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77,,,,,39.5,0,0,0,0,0,0
2021-05-07 17:35:00,37.8,,,,,0,0,,,,,17.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,,,,11.04,39.49,0,0,0,0,0,0
2021-05-07 17:30:00,37.99,,,,,0,0,,74.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,71.04,,,39.49,0,0,0,0,0,0
2021-05-07 17:20:00,37.58,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,,71.04,,11.0091,39.5,0,0,0,0,0,0
2021-05-07 16:20:00,37.31,,,75.5,101.67,0,0,,,,,17.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,150.9999,71.01,58.11,10.94,39.5,0,0,0,0,0,0
2021-05-07 16:10:00,37.7483,,,75.5,,0,0,,,,,17.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,150.77,,,10.92,39.52,0,0,0,0,0,0
2021-05-07 16:05:00,37.64,28.78,13.86,75.51,101.67,0,0,,74.7,104.5,24.68,17.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,150.75,71.0,58.11,10.99,39.49,0,0,0,0,0,0
2021-05-07 16:00:00,37.56,28.78,13.84,75.5,101.63,0,0,22.5,74.7901,104.41,24.69,17.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74,151.02,71.06,58.11,11.01,39.57,0,0,0,0,0,0
2021-05-07 15:55:00,37.57,28.76,13.88,75.56,101.76,0,0,22.525,74.615,104.49,24.675,17.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.725,151.18,71.1101,58.245,10.985,39.575,0,0,0,0,0,0
2021-05-07 15:50:00,37.5625,28.855,13.805,75.625,101.5078,0,0,22.555,74.8,104.75,24.635,17.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73,151.54,70.9396,58.26,10.99,39.605,0,0,0,0,0,0
2021-05-07 15:45:00,37.52,28.8,13.83,75.545,101.24,0,0,22.595,74.9609,104.51,24.64,17.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.715,150.78,70.845,58.225,10.98,39.63,0,0,0,0,0,0
2021-05-07 15:40:00,37.49,28.825,13.86,75.555,101.0701,0,0,22.665,75.08,104.575,24.675,17.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72,150.3,70.86,58.29,10.99,39.64,0,0,0,0,0,0
2021-05-07 15:35:00,37.56,28.84,13.87,75.615,101.51,0,0,22.7,75.0,104.835,24.73,17.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73,150.33,70.9,58.285,10.975,39.6562,0,0,0,0,0,0
2021-05-07 15:30:00,37.57,28.81,13.92,75.655,101.45,0,0,22.575,74.58,104.65,24.525,17.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7163,150.36,70.51,58.255,10.995,39.68,0,0,0,0,0,0
2021-05-07 15:25:00,37.52,28.87,13.88,75.765,101.41,0,0,22.63,74.73,104.77,24.51,17.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.715,150.75,70.645,58.275,11.015,39.6276,0,0,0,0,0,0
2021-05-07 15:20:00,37.3329,28.975,13.845,75.785,101.21,0,0,22.595,74.65,104.95,24.495,17.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.705,150.71,70.62,58.285,11.005,39.6,0,0,0,0,0,0
2021-05-07 15:15:00,37.29,28.865,13.87,75.81,101.24,0,0,22.66,74.37,104.88,24.43,17.6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7146,151.1835,70.735,58.325,11.005,39.67,0,0,0,0,0,0
2021-05-07 15:10:00,37.3899,28.81,13.86,75.855,101.295,0,0,22.65,74.575,104.825,24.44,17.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72,150.58,70.8,58.28,11.005,39.645,0,0,0,0,0,0
2021-05-07 15:05:00,37.3,28.725,13.87,75.79,101.335,0,0,22.73,74.3676,104.92,24.45,17.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.705,150.66,70.865,58.245,11.005,39.5501,0,0,0,0,0,0
2021-05-07 15:00:00,37.24,28.68,13.88,75.78,101.46,0,0,22.68,74.54,104.98,24.48,17.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.715,150.452,71.06,58.245,11.01,39.53,0,0,0,0,0,0
2021-05-07 14:55:00,37.22,28.675,13.845,75.805,101.17,0,0,22.67,74.33,104.77,24.45,17.6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.715,150.19,70.88,58.31,11.0,39.52,0,0,0,0,0,0
2021-05-07 14:50:00,37.205,28.64,13.83,75.77,100.94,0,0,22.625,74.27,104.99,24.39,17.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73,150.1,70.9601,58.31,10.988,39.5544,0,0,0,0,0,0
2021-05-07 14:45:00,37.2,28.715,13.87,75.58,100.67,0,0,22.61,73.98,104.93,24.4,17.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.725,149.32,70.32,58.2856,10.9619,39.5,0,0,0,0,0,0
2021-05-07 14:40:00,37.27,28.65,13.86,75.615,100.7501,0,0,22.68,73.91,105.045,24.43,17.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.725,149.55,70.54,58.32,10.96,39.555,0,0,0,0,0,0
2021-05-07 14:35:00,37.31,28.86,13.985,75.605,101.04,0,0,22.59,73.95,104.76,24.44,17.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.745,149.66,70.78,58.37,10.98,39.4337,0,0,0,0,0,0
2021-05-07 14:30:00,37.36,28.945,13.92,75.58,101.06,0,0,22.73,74.135,105.31,24.52,17.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.745,149.81,70.97,58.375,10.99,39.36,0,0,0,0,0,0
2021-05-07 14:25:00,37.49,28.905,13.97,75.71,101.365,0,0,22.65,74.15,105.3,24.5138,17.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74,149.49,71.1501,58.405,10.995,39.355,0,0,0,0,0,0
2021-05-07 14:20:00,37.565,28.94,13.93,75.61,101.09,0,0,22.69,73.95,105.54,24.48,17.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,149.5552,71.055,58.345,10.985,39.3551,0,0,0,0,0,0
2021-05-07 14:15:00,37.56,28.92,13.935,75.71,101.29,0,0,22.74,73.91,105.45,24.47,17.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,149.56,70.785,58.3017,10.96,39.355,0,0,0,0,0,0
2021-05-07 14:10:00,37.62,28.9401,13.925,75.81,101.64,0,0,22.74,74.08,105.5864,24.515,17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73,149.92,71.03,58.31,10.98,39.37,0,0,0,0,0,0
2021-05-07 14:05:00,37.6,28.98,13.925,75.75,101.23,0,0,22.74,73.84,105.745,24.55,17.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735,150.07,70.83,58.235,10.975,39.35,0,0,0,0,0,0
2021-05-07 14:00:00,37.52,28.98,13.89,75.65,101.28,0,0,22.75,73.78,105.68,24.45,17.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735,149.87,71.0373,58.29,10.965,39.355,0,0,0,0,0,0
2021-05-07 13:55:00,37.68,28.93,13.86,75.72,101.585,0,0,22.73,73.93,105.92,24.385,17.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735,149.817,71.06,58.3,10.97,39.3699,0,0,0,0,0,0
2021-05-07 13:50:00,37.66,29.15,13.79,75.8346,102.03,0,0,22.7607,74.2999,106.69,24.41,17.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73,150.55,71.035,58.34,10.975,39.39,0,0,0,0,0,0
2021-05-07 13:45:00,37.65,29.175,13.77,75.77,102.0,0,0,22.78,74.31,106.585,24.36,17.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.715,150.61,71.05,58.31,10.98,39.4,0,0,0,0,0,0
2021-05-07 13:40:00,37.67,29.185,13.805,75.735,101.63,0,0,22.77,74.29,106.695,24.39,17.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72,150.67,71.175,58.29,10.995,39.395,0,0,0,0,0,0
2021-05-07 13:35:00,37.71,29.1241,13.73,75.74,102.1,0,0,22.73,74.83,106.855,24.35,17.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,151.12,71.11,58.23,11.005,39.4,0,0,0,0,0,0
2021-05-07 13:30:00,37.66,29.26,13.7,75.5701,101.41,0,0,22.785,74.62,106.995,24.26,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,150.445,71.12,58.16,10.975,39.335,0,0,0,0,0,0
2021-05-07 13:25:00,37.76,29.25,13.68,75.6947,101.665,0,0,22.735,74.85,106.94,24.365,17.7967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,150.76,71.4082,58.205,10.98,39.29,0,0,0,0,0,0
2021-05-07 13:20:00,37.74,29.3,13.63,75.71,101.79,0,0,22.745,74.77,107.09,24.29,17.7436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,150.8367,71.55,58.12,10.985,39.26,0,0,0,0,0,0
2021-05-07 13:15:00,37.9054,29.45,13.65,75.83,102.125,0,0,22.84,75.095,107.23,24.29,17.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,151.2,71.655,58.14,10.985,39.24,0,0,0,0,0,0
2021-05-07 13:10:00,37.87,29.64,13.63,75.965,102.34,0,0,22.87,75.03,107.41,24.35,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,152.0,71.79,58.17,11.01,39.26,0,0,0,0,0,0
2021-05-07 13:05:00,37.95,29.5,13.71,76.05,102.5246,0,0,22.97,75.525,107.715,24.3933,17.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,152.32,71.92,58.125,11.01,39.2749,0,0,0,0,0,0
2021-05-07 13:00:00,37.985,29.38,13.735,76.1,102.74,0,0,22.99,75.8,107.76,24.38,17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,152.27,72.08,58.105,11.02,39.2623,0,0,0,0,0,0
2021-05-07 12:55:00,37.78,29.34,13.74,76.11,102.525,0,0,22.95,75.57,107.42,24.36,17.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,151.5,71.87,58.095,11.02,39.235,0,0,0,0,0,0
2021-05-07 12:50:00,37.77,29.405,13.76,76.075,102.855,0,0,22.95,75.52,107.57,24.33,17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,151.63,71.77,58.065,11.015,39.25,0,0,0,0,0,0
2021-05-07 12:45:00,37.69,29.315,13.755,75.91,102.48,0,0,23.0,74.96,107.19,24.34,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.685,151.47,71.72,58.1025,11.015,39.225,0,0,0,0,0,0
2021-05-07 12:40:00,37.72,29.42,13.8,75.9717,102.8026,0,0,22.885,75.35,107.77,24.23,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.665,152.13,71.8101,58.095,11.025,39.2163,0,0,0,0,0,0
2021-05-07 12:35:00,37.805,29.46,13.75,76.125,103.11,0,0,22.91,75.5,107.685,24.24,17.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,152.67,72.07,58.08,11.06,39.165,0,0,0,0,0,0
2021-05-07 12:30:00,37.8409,29.39,13.76,76.14,103.355,0,0,22.91,75.27,107.79,24.33,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6611,152.32,72.08,58.1,11.07,39.19,0,0,0,0,0,0
2021-05-07 12:25:00,38.01,29.55,13.77,76.2,103.635,0,0,22.91,75.59,107.7418,24.2036,17.7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,152.7,72.1701,58.07,11.1,39.165,0,0,0,0,0,0
2021-05-07 12:20:00,37.8128,29.745,13.76,76.24,103.65,0,0,22.775,75.4731,108.38,24.061,17.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68,153.28,72.31,58.075,11.12,39.17,0,0,0,0,0,0
2021-05-07 12:15:00,37.81,29.67,13.76,76.15,103.78,0,0,22.79,75.2587,108.51,24.1,17.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.685,153.5,72.42,58.07,11.13,39.165,0,0,0,0,0,0
2021-05-07 12:10:00,37.81,29.67,13.77,76.18,103.5,0,0,22.71,75.03,108.45,24.07,17.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,153.68,72.54,58.105,11.135,39.1678,0,0,0,0,0,0
2021-05-07 12:05:00,37.72,29.68,13.76,76.26,103.97,0,0,22.83,75.39,108.45,24.12,17.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68,153.84,72.475,58.0968,11.155,39.1967,0,0,0,0,0,0
2021-05-07 12:00:00,37.775,29.78,13.74,76.3645,103.59,0,0,22.71,75.82,108.635,24.01,17.6199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.705,154.48,72.925,58.045,11.14,39.1888,0,0,0,0,0,0
2021-05-07 11:55:00,37.85,29.83,13.76,76.5,104.23,0,0,22.91,76.22,108.57,24.0,17.6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7001,154.89,72.8,58.005,11.0999,39.185,0,0,0,0,0,0
2021-05-07 11:50:00,37.86,29.97,13.75,76.51,104.06,0,0,22.87,75.9,108.81,23.955,17.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.695,154.6,72.6015,58.03,11.095,39.173,0,0,0,0,0,0
2021-05-07 11:45:00,37.8,29.97,13.78,76.595,103.7363,0,0,22.85,75.69,108.35,23.9641,17.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,154.765,72.93,58.155,11.085,39.18,0,0,0,0,0,0
2021-05-07 11:40:00,37.77,29.98,13.765,76.44,103.74,0,0,22.875,75.39,108.4,24.05,17.6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.695,154.715,72.9112,58.045,11.075,39.1637,0,0,0,0,0,0
2021-05-07 11:35:00,37.8119,30.11,13.775,76.32,102.9501,0,0,,74.61,108.49,24.06,17.6272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,153.96,72.77,58.08,11.06,39.23,0,0,0,0,0,0
2021-05-07 11:30:00,37.86,30.0,13.755,76.385,103.17,0,0,22.97,75.19,108.69,24.05,17.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.665,153.825,72.95,58.075,11.03,39.0801,0,0,0,0,0,0
2021-05-07 11:25:00,37.9,30.06,13.755,76.445,103.525,0,0,23.1,75.4,108.2538,24.02,17.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,153.83,73.33,58.0,11.055,39.085,0,0,0,0,0,0
2021-05-07 11:20:00,37.96,30.06,13.775,76.58,103.94,0,0,23.08,75.5,108.76,24.03,17.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.665,154.4803,73.43,58.05,11.03,39.105,0,0,0,0,0,0
2021-05-07 11:15:00,37.88,30.135,13.755,76.63,103.92,0,0,22.99,75.62,109.24,24.04,17.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68,155.35,73.485,58.07,11.015,39.15,0,0,0,0,0,0
